id,date,patient_count,source,notes,created_at
2974,2020-08-24,199,csv_upload,從網頁上傳的 CSV 數據 (2025-12-29T22:51:52.937Z),2025-12-29 22:51:52.941979+00:00
2975,2020-08-25,204,csv_upload,從網頁上傳的 CSV 數據 (2025-12-29T22:51:52.937Z),2025-12-29 22:51:52.941979+00:00
2976,2020-08-26,192,csv_upload,從網頁上傳的 CSV 數據 (2025-12-29T22:51:52.937Z),2025-12-29 22:51:52.941979+00:00
2977,2020-08-27,199,csv_upload,從網頁上傳的 CSV 數據 (2025-12-29T22:51:52.937Z),2025-12-29 22:51:52.941979+00:00
2978,2020-08-28,167,csv_upload,從網頁上傳的 CSV 數據 (2025-12-29T22:51:52.937Z),2025-12-29 22:51:52.941979+00:00
2979,2020-08-29,203,csv_upload,從網頁上傳的 CSV 數據 (2025-12-29T22:51:52.937Z),2025-12-29 22:51:52.941979+00:00
2980,2020-08-30,186,csv_upload,從網頁上傳的 CSV 數據 (2025-12-29T22:51:52.937Z),2025-12-29 22:51:52.941979+00:00
2981,2020-08-31,197,csv_upload,從網頁上傳的 CSV 數據 (2025-12-29T22:51:52.937Z),2025-12-29 22:51:52.941979+00:00
2982,2020-09-01,176,csv_upload,從網頁上傳的 CSV 數據 (2025-12-29T22:51:52.937Z),2025-12-29 22:51:52.941979+00:00
2983,2020-09-02,178,csv_upload,從網頁上傳的 CSV 數據 (2025-12-29T22:51:52.937Z),2025-12-29 22:51:52.941979+00:00
2984,2020-09-03,196,csv_upload,從網頁上傳的 CSV 數據 (2025-12-29T22:51:52.937Z),2025-12-29 22:51:52.941979+00:00
2985,2020-09-04,200,csv_upload,從網頁上傳的 CSV 數據 (2025-12-29T22:51:52.937Z),2025-12-29 22:51:52.941979+00:00
2986,2020-09-05,194,csv_upload,從網頁上傳的 CSV 數據 (2025-12-29T22:51:52.937Z),2025-12-29 22:51:52.941979+00:00
2987,2020-09-06,184,csv_upload,從網頁上傳的 CSV 數據 (2025-12-29T22:51:52.937Z),2025-12-29 22:51:52.941979+00:00
2988,2020-09-07,223,csv_upload,從網頁上傳的 CSV 數據 (2025-12-29T22:51:52.937Z),2025-12-29 22:51:52.941979+00:00
2989,2020-09-08,203,csv_upload,從網頁上傳的 CSV 數據 (2025-12-29T22:51:52.937Z),2025-12-29 22:51:52.941979+00:00
2990,2020-09-09,181,csv_upload,從網頁上傳的 CSV 數據 (2025-12-29T22:51:52.937Z),2025-12-29 22:51:52.941979+00:00
2991,2020-09-10,199,csv_upload,從網頁上傳的 CSV 數據 (2025-12-29T22:51:52.937Z),2025-12-29 22:51:52.941979+00:00
2992,2020-09-11,206,csv_upload,從網頁上傳的 CSV 數據 (2025-12-29T22:51:52.937Z),2025-12-29 22:51:52.941979+00:00
2993,2020-09-12,178,csv_upload,從網頁上傳的 CSV 數據 (2025-12-29T22:51:52.937Z),2025-12-29 22:51:52.941979+00:00
2994,2020-09-13,201,csv_upload,從網頁上傳的 CSV 數據 (2025-12-29T22:51:52.937Z),2025-12-29 22:51:52.941979+00:00
2995,2020-09-14,223,csv_upload,從網頁上傳的 CSV 數據 (2025-12-29T22:51:52.937Z),2025-12-29 22:51:52.941979+00:00
2996,2020-09-15,194,csv_upload,從網頁上傳的 CSV 數據 (2025-12-29T22:51:52.937Z),2025-12-29 22:51:52.941979+00:00
2997,2020-09-16,218,csv_upload,從網頁上傳的 CSV 數據 (2025-12-29T22:51:52.937Z),2025-12-29 22:51:52.941979+00:00
2998,2020-09-17,200,csv_upload,從網頁上傳的 CSV 數據 (2025-12-29T22:51:52.937Z),2025-12-29 22:51:52.941979+00:00
2999,2020-09-18,186,csv_upload,從網頁上傳的 CSV 數據 (2025-12-29T22:51:52.937Z),2025-12-29 22:51:52.941979+00:00
3000,2020-09-19,192,csv_upload,從網頁上傳的 CSV 數據 (2025-12-29T22:51:52.937Z),2025-12-29 22:51:52.941979+00:00
3001,2020-09-20,177,csv_upload,從網頁上傳的 CSV 數據 (2025-12-29T22:51:52.937Z),2025-12-29 22:51:52.941979+00:00
3002,2020-09-21,229,csv_upload,從網頁上傳的 CSV 數據 (2025-12-29T22:51:52.937Z),2025-12-29 22:51:52.941979+00:00
3003,2020-09-22,201,csv_upload,從網頁上傳的 CSV 數據 (2025-12-29T22:51:52.937Z),2025-12-29 22:51:52.941979+00:00
3004,2020-09-23,214,csv_upload,從網頁上傳的 CSV 數據 (2025-12-29T22:51:52.937Z),2025-12-29 22:51:52.941979+00:00
3005,2020-09-24,206,csv_upload,從網頁上傳的 CSV 數據 (2025-12-29T22:51:52.937Z),2025-12-29 22:51:52.941979+00:00
3006,2020-09-25,220,csv_upload,從網頁上傳的 CSV 數據 (2025-12-29T22:51:52.937Z),2025-12-29 22:51:52.941979+00:00
3007,2020-09-26,191,csv_upload,從網頁上傳的 CSV 數據 (2025-12-29T22:51:52.937Z),2025-12-29 22:51:52.941979+00:00
3008,2020-09-27,202,csv_upload,從網頁上傳的 CSV 數據 (2025-12-29T22:51:52.937Z),2025-12-29 22:51:52.941979+00:00
3009,2020-09-28,223,csv_upload,從網頁上傳的 CSV 數據 (2025-12-29T22:51:52.937Z),2025-12-29 22:51:52.941979+00:00
3010,2020-09-29,225,csv_upload,從網頁上傳的 CSV 數據 (2025-12-29T22:51:52.937Z),2025-12-29 22:51:52.941979+00:00
3011,2020-09-30,187,csv_upload,從網頁上傳的 CSV 數據 (2025-12-29T22:51:52.937Z),2025-12-29 22:51:52.941979+00:00
3012,2020-10-01,167,csv_upload,從網頁上傳的 CSV 數據 (2025-12-29T22:51:52.937Z),2025-12-29 22:51:52.941979+00:00
3013,2020-10-02,220,csv_upload,從網頁上傳的 CSV 數據 (2025-12-29T22:51:52.937Z),2025-12-29 22:51:52.941979+00:00
3014,2020-10-03,201,csv_upload,從網頁上傳的 CSV 數據 (2025-12-29T22:51:52.937Z),2025-12-29 22:51:52.941979+00:00
3015,2020-10-04,209,csv_upload,從網頁上傳的 CSV 數據 (2025-12-29T22:51:52.937Z),2025-12-29 22:51:52.941979+00:00
3016,2020-10-05,223,csv_upload,從網頁上傳的 CSV 數據 (2025-12-29T22:51:52.937Z),2025-12-29 22:51:52.941979+00:00
3017,2020-10-06,219,csv_upload,從網頁上傳的 CSV 數據 (2025-12-29T22:51:52.937Z),2025-12-29 22:51:52.941979+00:00
3018,2020-10-07,195,csv_upload,從網頁上傳的 CSV 數據 (2025-12-29T22:51:52.937Z),2025-12-29 22:51:52.941979+00:00
3019,2020-10-08,183,csv_upload,從網頁上傳的 CSV 數據 (2025-12-29T22:51:52.937Z),2025-12-29 22:51:52.941979+00:00
3020,2020-10-09,197,csv_upload,從網頁上傳的 CSV 數據 (2025-12-29T22:51:52.937Z),2025-12-29 22:51:52.941979+00:00
3021,2020-10-10,179,csv_upload,從網頁上傳的 CSV 數據 (2025-12-29T22:51:52.937Z),2025-12-29 22:51:52.941979+00:00
3022,2020-10-11,195,csv_upload,從網頁上傳的 CSV 數據 (2025-12-29T22:51:52.937Z),2025-12-29 22:51:52.941979+00:00
3023,2020-10-12,240,csv_upload,從網頁上傳的 CSV 數據 (2025-12-29T22:51:52.937Z),2025-12-29 22:51:52.941979+00:00
3024,2020-10-13,189,csv_upload,從網頁上傳的 CSV 數據 (2025-12-29T22:51:52.937Z),2025-12-29 22:51:52.941979+00:00
3025,2020-10-14,231,csv_upload,從網頁上傳的 CSV 數據 (2025-12-29T22:51:52.937Z),2025-12-29 22:51:52.941979+00:00
3026,2020-10-15,199,csv_upload,從網頁上傳的 CSV 數據 (2025-12-29T22:51:52.938Z),2025-12-29 22:51:52.941979+00:00
3027,2020-10-16,206,csv_upload,從網頁上傳的 CSV 數據 (2025-12-29T22:51:52.938Z),2025-12-29 22:51:52.941979+00:00
3028,2020-10-17,191,csv_upload,從網頁上傳的 CSV 數據 (2025-12-29T22:51:52.938Z),2025-12-29 22:51:52.941979+00:00
3029,2020-10-18,182,csv_upload,從網頁上傳的 CSV 數據 (2025-12-29T22:51:52.938Z),2025-12-29 22:51:52.941979+00:00
3030,2020-10-19,226,csv_upload,從網頁上傳的 CSV 數據 (2025-12-29T22:51:52.938Z),2025-12-29 22:51:52.941979+00:00
3031,2020-10-20,189,csv_upload,從網頁上傳的 CSV 數據 (2025-12-29T22:51:52.938Z),2025-12-29 22:51:52.941979+00:00
3032,2020-10-21,189,csv_upload,從網頁上傳的 CSV 數據 (2025-12-29T22:51:52.938Z),2025-12-29 22:51:52.941979+00:00
3033,2020-10-22,194,csv_upload,從網頁上傳的 CSV 數據 (2025-12-29T22:51:52.938Z),2025-12-29 22:51:52.941979+00:00
3034,2020-10-23,204,csv_upload,從網頁上傳的 CSV 數據 (2025-12-29T22:51:52.938Z),2025-12-29 22:51:52.941979+00:00
3035,2020-10-24,217,csv_upload,從網頁上傳的 CSV 數據 (2025-12-29T22:51:52.938Z),2025-12-29 22:51:52.941979+00:00
3036,2020-10-25,191,csv_upload,從網頁上傳的 CSV 數據 (2025-12-29T22:51:52.938Z),2025-12-29 22:51:52.941979+00:00
3037,2020-10-26,240,csv_upload,從網頁上傳的 CSV 數據 (2025-12-29T22:51:52.938Z),2025-12-29 22:51:52.941979+00:00
3038,2020-10-27,222,csv_upload,從網頁上傳的 CSV 數據 (2025-12-29T22:51:52.938Z),2025-12-29 22:51:52.941979+00:00
3039,2020-10-28,218,csv_upload,從網頁上傳的 CSV 數據 (2025-12-29T22:51:52.938Z),2025-12-29 22:51:52.941979+00:00
3040,2020-10-29,220,csv_upload,從網頁上傳的 CSV 數據 (2025-12-29T22:51:52.938Z),2025-12-29 22:51:52.941979+00:00
3041,2020-10-30,189,csv_upload,從網頁上傳的 CSV 數據 (2025-12-29T22:51:52.938Z),2025-12-29 22:51:52.941979+00:00
3042,2020-10-31,179,csv_upload,從網頁上傳的 CSV 數據 (2025-12-29T22:51:52.938Z),2025-12-29 22:51:52.941979+00:00
3043,2020-11-01,218,csv_upload,從網頁上傳的 CSV 數據 (2025-12-29T22:51:52.938Z),2025-12-29 22:51:52.941979+00:00
3044,2020-11-02,226,csv_upload,從網頁上傳的 CSV 數據 (2025-12-29T22:51:52.938Z),2025-12-29 22:51:52.941979+00:00
3045,2020-11-03,218,csv_upload,從網頁上傳的 CSV 數據 (2025-12-29T22:51:52.938Z),2025-12-29 22:51:52.941979+00:00
3046,2020-11-04,195,csv_upload,從網頁上傳的 CSV 數據 (2025-12-29T22:51:52.938Z),2025-12-29 22:51:52.941979+00:00
3047,2020-11-05,212,csv_upload,從網頁上傳的 CSV 數據 (2025-12-29T22:51:52.938Z),2025-12-29 22:51:52.941979+00:00
3048,2020-11-06,236,csv_upload,從網頁上傳的 CSV 數據 (2025-12-29T22:51:52.938Z),2025-12-29 22:51:52.941979+00:00
3049,2020-11-07,185,csv_upload,從網頁上傳的 CSV 數據 (2025-12-29T22:51:52.938Z),2025-12-29 22:51:52.941979+00:00
3050,2020-11-08,201,csv_upload,從網頁上傳的 CSV 數據 (2025-12-29T22:51:52.938Z),2025-12-29 22:51:52.941979+00:00
3051,2020-11-09,236,csv_upload,從網頁上傳的 CSV 數據 (2025-12-29T22:51:52.938Z),2025-12-29 22:51:52.941979+00:00
3052,2020-11-10,244,csv_upload,從網頁上傳的 CSV 數據 (2025-12-29T22:51:52.938Z),2025-12-29 22:51:52.941979+00:00
3053,2020-11-11,232,csv_upload,從網頁上傳的 CSV 數據 (2025-12-29T22:51:52.938Z),2025-12-29 22:51:52.941979+00:00
3054,2020-11-12,192,csv_upload,從網頁上傳的 CSV 數據 (2025-12-29T22:51:52.938Z),2025-12-29 22:51:52.941979+00:00
3055,2020-11-13,225,csv_upload,從網頁上傳的 CSV 數據 (2025-12-29T22:51:52.938Z),2025-12-29 22:51:52.941979+00:00
3056,2020-11-14,187,csv_upload,從網頁上傳的 CSV 數據 (2025-12-29T22:51:52.938Z),2025-12-29 22:51:52.941979+00:00
3057,2020-11-15,229,csv_upload,從網頁上傳的 CSV 數據 (2025-12-29T22:51:52.938Z),2025-12-29 22:51:52.941979+00:00
3058,2020-11-16,242,csv_upload,從網頁上傳的 CSV 數據 (2025-12-29T22:51:52.938Z),2025-12-29 22:51:52.941979+00:00
3059,2020-11-17,212,csv_upload,從網頁上傳的 CSV 數據 (2025-12-29T22:51:52.938Z),2025-12-29 22:51:52.941979+00:00
3060,2020-11-18,208,csv_upload,從網頁上傳的 CSV 數據 (2025-12-29T22:51:52.938Z),2025-12-29 22:51:52.941979+00:00
3061,2020-11-19,255,csv_upload,從網頁上傳的 CSV 數據 (2025-12-29T22:51:52.938Z),2025-12-29 22:51:52.941979+00:00
3062,2020-11-20,209,csv_upload,從網頁上傳的 CSV 數據 (2025-12-29T22:51:52.938Z),2025-12-29 22:51:52.941979+00:00
3063,2020-11-21,202,csv_upload,從網頁上傳的 CSV 數據 (2025-12-29T22:51:52.938Z),2025-12-29 22:51:52.941979+00:00
3064,2020-11-22,180,csv_upload,從網頁上傳的 CSV 數據 (2025-12-29T22:51:52.938Z),2025-12-29 22:51:52.941979+00:00
3065,2020-11-23,242,csv_upload,從網頁上傳的 CSV 數據 (2025-12-29T22:51:52.938Z),2025-12-29 22:51:52.941979+00:00
3066,2020-11-24,225,csv_upload,從網頁上傳的 CSV 數據 (2025-12-29T22:51:52.938Z),2025-12-29 22:51:52.941979+00:00
3067,2020-11-25,195,csv_upload,從網頁上傳的 CSV 數據 (2025-12-29T22:51:52.938Z),2025-12-29 22:51:52.941979+00:00
3068,2020-11-26,207,csv_upload,從網頁上傳的 CSV 數據 (2025-12-29T22:51:52.938Z),2025-12-29 22:51:52.941979+00:00
3069,2020-11-27,188,csv_upload,從網頁上傳的 CSV 數據 (2025-12-29T22:51:52.938Z),2025-12-29 22:51:52.941979+00:00
3070,2020-11-28,171,csv_upload,從網頁上傳的 CSV 數據 (2025-12-29T22:51:52.938Z),2025-12-29 22:51:52.941979+00:00
3071,2020-11-29,179,csv_upload,從網頁上傳的 CSV 數據 (2025-12-29T22:51:52.938Z),2025-12-29 22:51:52.941979+00:00
3072,2020-11-30,206,csv_upload,從網頁上傳的 CSV 數據 (2025-12-29T22:51:52.938Z),2025-12-29 22:51:52.941979+00:00
3073,2020-12-01,188,csv_upload,從網頁上傳的 CSV 數據 (2025-12-29T22:51:52.938Z),2025-12-29 22:51:52.941979+00:00
3074,2020-12-02,202,csv_upload,從網頁上傳的 CSV 數據 (2025-12-29T22:51:52.938Z),2025-12-29 22:51:52.941979+00:00
663,2020-12-03,181,csv_upload,從網頁上傳的 CSV 數據 (2025-12-29T22:51:52.938Z),2025-12-07 07:40:45.178654+00:00
664,2020-12-04,191,csv_upload,從網頁上傳的 CSV 數據 (2025-12-29T22:51:52.938Z),2025-12-07 07:40:45.178654+00:00
665,2020-12-05,150,csv_upload,從網頁上傳的 CSV 數據 (2025-12-29T22:51:52.938Z),2025-12-07 07:40:45.178654+00:00
666,2020-12-06,156,csv_upload,從網頁上傳的 CSV 數據 (2025-12-29T22:51:52.938Z),2025-12-07 07:40:45.178654+00:00
667,2020-12-07,185,csv_upload,從網頁上傳的 CSV 數據 (2025-12-29T22:51:52.938Z),2025-12-07 07:40:45.178654+00:00
668,2020-12-08,186,csv_upload,從網頁上傳的 CSV 數據 (2025-12-29T22:51:52.938Z),2025-12-07 07:40:45.178654+00:00
669,2020-12-09,190,csv_upload,從網頁上傳的 CSV 數據 (2025-12-29T22:51:52.938Z),2025-12-07 07:40:45.178654+00:00
670,2020-12-10,189,csv_upload,從網頁上傳的 CSV 數據 (2025-12-29T22:51:52.938Z),2025-12-07 07:40:45.178654+00:00
671,2020-12-11,166,csv_upload,從網頁上傳的 CSV 數據 (2025-12-29T22:51:52.938Z),2025-12-07 07:40:45.178654+00:00
672,2020-12-12,156,csv_upload,從網頁上傳的 CSV 數據 (2025-12-29T22:51:52.938Z),2025-12-07 07:40:45.178654+00:00
673,2020-12-13,164,csv_upload,從網頁上傳的 CSV 數據 (2025-12-29T22:51:52.938Z),2025-12-07 07:40:45.178654+00:00
674,2020-12-14,186,csv_upload,從網頁上傳的 CSV 數據 (2025-12-29T22:51:52.938Z),2025-12-07 07:40:45.178654+00:00
675,2020-12-15,164,csv_upload,從網頁上傳的 CSV 數據 (2025-12-29T22:51:52.938Z),2025-12-07 07:40:45.178654+00:00
676,2020-12-16,155,csv_upload,從網頁上傳的 CSV 數據 (2025-12-29T22:51:52.938Z),2025-12-07 07:40:45.178654+00:00
677,2020-12-17,185,csv_upload,從網頁上傳的 CSV 數據 (2025-12-29T22:51:52.938Z),2025-12-07 07:40:45.178654+00:00
678,2020-12-18,156,csv_upload,從網頁上傳的 CSV 數據 (2025-12-29T22:51:52.938Z),2025-12-07 07:40:45.178654+00:00
679,2020-12-19,161,csv_upload,從網頁上傳的 CSV 數據 (2025-12-29T22:51:52.938Z),2025-12-07 07:40:45.178654+00:00
680,2020-12-20,139,csv_upload,從網頁上傳的 CSV 數據 (2025-12-29T22:51:52.938Z),2025-12-07 07:40:45.178654+00:00
681,2020-12-21,164,csv_upload,從網頁上傳的 CSV 數據 (2025-12-29T22:51:52.938Z),2025-12-07 07:40:45.178654+00:00
682,2020-12-22,178,csv_upload,從網頁上傳的 CSV 數據 (2025-12-29T22:51:52.938Z),2025-12-07 07:40:45.178654+00:00
683,2020-12-23,188,csv_upload,從網頁上傳的 CSV 數據 (2025-12-29T22:51:52.938Z),2025-12-07 07:40:45.178654+00:00
684,2020-12-24,177,csv_upload,從網頁上傳的 CSV 數據 (2025-12-29T22:51:52.938Z),2025-12-07 07:40:45.178654+00:00
685,2020-12-25,168,csv_upload,從網頁上傳的 CSV 數據 (2025-12-29T22:51:52.938Z),2025-12-07 07:40:45.178654+00:00
686,2020-12-26,193,csv_upload,從網頁上傳的 CSV 數據 (2025-12-29T22:51:52.938Z),2025-12-07 07:40:45.178654+00:00
687,2020-12-27,187,csv_upload,從網頁上傳的 CSV 數據 (2025-12-29T22:51:52.938Z),2025-12-07 07:40:45.178654+00:00
688,2020-12-28,204,csv_upload,從網頁上傳的 CSV 數據 (2025-12-29T22:51:52.938Z),2025-12-07 07:40:45.178654+00:00
689,2020-12-29,183,csv_upload,從網頁上傳的 CSV 數據 (2025-12-29T22:51:52.938Z),2025-12-07 07:40:45.178654+00:00
690,2020-12-30,159,csv_upload,從網頁上傳的 CSV 數據 (2025-12-29T22:51:52.938Z),2025-12-07 07:40:45.178654+00:00
691,2020-12-31,186,csv_upload,從網頁上傳的 CSV 數據 (2025-12-29T22:51:52.938Z),2025-12-07 07:40:45.178654+00:00
692,2021-01-01,156,csv_upload,從網頁上傳的 CSV 數據 (2025-12-29T22:51:52.938Z),2025-12-07 07:40:45.178654+00:00
693,2021-01-02,175,csv_upload,從網頁上傳的 CSV 數據 (2025-12-29T22:51:52.938Z),2025-12-07 07:40:45.178654+00:00
694,2021-01-03,180,csv_upload,從網頁上傳的 CSV 數據 (2025-12-29T22:51:52.938Z),2025-12-07 07:40:45.178654+00:00
695,2021-01-04,186,csv_upload,從網頁上傳的 CSV 數據 (2025-12-29T22:51:52.938Z),2025-12-07 07:40:45.178654+00:00
696,2021-01-05,168,csv_upload,從網頁上傳的 CSV 數據 (2025-12-29T22:51:52.938Z),2025-12-07 07:40:45.178654+00:00
697,2021-01-06,161,csv_upload,從網頁上傳的 CSV 數據 (2025-12-29T22:51:52.938Z),2025-12-07 07:40:45.178654+00:00
698,2021-01-07,136,csv_upload,從網頁上傳的 CSV 數據 (2025-12-29T22:51:52.938Z),2025-12-07 07:40:45.178654+00:00
699,2021-01-08,156,csv_upload,從網頁上傳的 CSV 數據 (2025-12-29T22:51:52.938Z),2025-12-07 07:40:45.178654+00:00
700,2021-01-09,139,csv_upload,從網頁上傳的 CSV 數據 (2025-12-29T22:51:52.938Z),2025-12-07 07:40:45.178654+00:00
701,2021-01-10,140,csv_upload,從網頁上傳的 CSV 數據 (2025-12-29T22:51:52.938Z),2025-12-07 07:40:45.178654+00:00
702,2021-01-11,188,csv_upload,從網頁上傳的 CSV 數據 (2025-12-29T22:51:52.938Z),2025-12-07 07:40:45.178654+00:00
703,2021-01-12,163,csv_upload,從網頁上傳的 CSV 數據 (2025-12-29T22:51:52.938Z),2025-12-07 07:40:45.178654+00:00
704,2021-01-13,183,csv_upload,從網頁上傳的 CSV 數據 (2025-12-29T22:51:52.938Z),2025-12-07 07:40:45.178654+00:00
705,2021-01-14,168,csv_upload,從網頁上傳的 CSV 數據 (2025-12-29T22:51:52.938Z),2025-12-07 07:40:45.178654+00:00
706,2021-01-15,194,csv_upload,從網頁上傳的 CSV 數據 (2025-12-29T22:51:52.938Z),2025-12-07 07:40:45.178654+00:00
707,2021-01-16,169,csv_upload,從網頁上傳的 CSV 數據 (2025-12-29T22:51:52.938Z),2025-12-07 07:40:45.178654+00:00
708,2021-01-17,154,csv_upload,從網頁上傳的 CSV 數據 (2025-12-29T22:51:52.938Z),2025-12-07 07:40:45.178654+00:00
709,2021-01-18,206,csv_upload,從網頁上傳的 CSV 數據 (2025-12-29T22:51:52.938Z),2025-12-07 07:40:45.178654+00:00
710,2021-01-19,155,csv_upload,從網頁上傳的 CSV 數據 (2025-12-29T22:51:52.938Z),2025-12-07 07:40:45.178654+00:00
711,2021-01-20,187,csv_upload,從網頁上傳的 CSV 數據 (2025-12-29T22:51:52.938Z),2025-12-07 07:40:45.178654+00:00
712,2021-01-21,164,csv_upload,從網頁上傳的 CSV 數據 (2025-12-29T22:51:52.938Z),2025-12-07 07:40:45.178654+00:00
713,2021-01-22,161,csv_upload,從網頁上傳的 CSV 數據 (2025-12-29T22:51:52.938Z),2025-12-07 07:40:45.178654+00:00
714,2021-01-23,156,csv_upload,從網頁上傳的 CSV 數據 (2025-12-29T22:51:52.938Z),2025-12-07 07:40:45.178654+00:00
715,2021-01-24,157,csv_upload,從網頁上傳的 CSV 數據 (2025-12-29T22:51:52.938Z),2025-12-07 07:40:45.178654+00:00
716,2021-01-25,222,csv_upload,從網頁上傳的 CSV 數據 (2025-12-29T22:51:52.938Z),2025-12-07 07:40:45.178654+00:00
717,2021-01-26,176,csv_upload,從網頁上傳的 CSV 數據 (2025-12-29T22:51:52.938Z),2025-12-07 07:40:45.178654+00:00
718,2021-01-27,171,csv_upload,從網頁上傳的 CSV 數據 (2025-12-29T22:51:52.938Z),2025-12-07 07:40:45.178654+00:00
719,2021-01-28,187,csv_upload,從網頁上傳的 CSV 數據 (2025-12-29T22:51:52.938Z),2025-12-07 07:40:45.178654+00:00
720,2021-01-29,191,csv_upload,從網頁上傳的 CSV 數據 (2025-12-29T22:51:52.938Z),2025-12-07 07:40:45.178654+00:00
721,2021-01-30,177,csv_upload,從網頁上傳的 CSV 數據 (2025-12-29T22:51:52.938Z),2025-12-07 07:40:45.178654+00:00
722,2021-01-31,157,csv_upload,從網頁上傳的 CSV 數據 (2025-12-29T22:51:52.938Z),2025-12-07 07:40:45.178654+00:00
723,2021-02-01,177,csv_upload,從網頁上傳的 CSV 數據 (2025-12-29T22:51:52.938Z),2025-12-07 07:40:45.178654+00:00
724,2021-02-02,171,csv_upload,從網頁上傳的 CSV 數據 (2025-12-29T22:51:52.938Z),2025-12-07 07:40:45.178654+00:00
725,2021-02-03,172,csv_upload,從網頁上傳的 CSV 數據 (2025-12-29T22:51:52.938Z),2025-12-07 07:40:45.178654+00:00
726,2021-02-04,201,csv_upload,從網頁上傳的 CSV 數據 (2025-12-29T22:51:52.938Z),2025-12-07 07:40:45.178654+00:00
727,2021-02-05,187,csv_upload,從網頁上傳的 CSV 數據 (2025-12-29T22:51:52.938Z),2025-12-07 07:40:45.178654+00:00
728,2021-02-06,172,csv_upload,從網頁上傳的 CSV 數據 (2025-12-29T22:51:52.938Z),2025-12-07 07:40:45.178654+00:00
729,2021-02-07,171,csv_upload,從網頁上傳的 CSV 數據 (2025-12-29T22:51:52.938Z),2025-12-07 07:40:45.178654+00:00
730,2021-02-08,213,csv_upload,從網頁上傳的 CSV 數據 (2025-12-29T22:51:52.938Z),2025-12-07 07:40:45.178654+00:00
731,2021-02-09,178,csv_upload,從網頁上傳的 CSV 數據 (2025-12-29T22:51:52.938Z),2025-12-07 07:40:45.178654+00:00
732,2021-02-10,164,csv_upload,從網頁上傳的 CSV 數據 (2025-12-29T22:51:52.938Z),2025-12-07 07:40:45.178654+00:00
733,2021-02-11,154,csv_upload,從網頁上傳的 CSV 數據 (2025-12-29T22:51:52.938Z),2025-12-07 07:40:45.178654+00:00
734,2021-02-12,134,csv_upload,從網頁上傳的 CSV 數據 (2025-12-29T22:51:52.938Z),2025-12-07 07:40:45.178654+00:00
735,2021-02-13,186,csv_upload,從網頁上傳的 CSV 數據 (2025-12-29T22:51:52.938Z),2025-12-07 07:40:45.178654+00:00
736,2021-02-14,200,csv_upload,從網頁上傳的 CSV 數據 (2025-12-29T22:51:52.938Z),2025-12-07 07:40:45.178654+00:00
3149,2021-02-15,182,csv_upload,從網頁上傳的 CSV 數據 (2025-12-29T22:51:52.938Z),2025-12-29 22:51:52.941979+00:00
3150,2021-02-16,233,csv_upload,從網頁上傳的 CSV 數據 (2025-12-29T22:51:52.938Z),2025-12-29 22:51:52.941979+00:00
3151,2021-02-17,199,csv_upload,從網頁上傳的 CSV 數據 (2025-12-29T22:51:52.938Z),2025-12-29 22:51:52.941979+00:00
3152,2021-02-18,183,csv_upload,從網頁上傳的 CSV 數據 (2025-12-29T22:51:52.938Z),2025-12-29 22:51:52.941979+00:00
3153,2021-02-19,178,csv_upload,從網頁上傳的 CSV 數據 (2025-12-29T22:51:52.938Z),2025-12-29 22:51:52.941979+00:00
3154,2021-02-20,186,csv_upload,從網頁上傳的 CSV 數據 (2025-12-29T22:51:52.938Z),2025-12-29 22:51:52.941979+00:00
3155,2021-02-21,170,csv_upload,從網頁上傳的 CSV 數據 (2025-12-29T22:51:52.938Z),2025-12-29 22:51:52.941979+00:00
3156,2021-02-22,200,csv_upload,從網頁上傳的 CSV 數據 (2025-12-29T22:51:52.938Z),2025-12-29 22:51:52.941979+00:00
3157,2021-02-23,213,csv_upload,從網頁上傳的 CSV 數據 (2025-12-29T22:51:52.938Z),2025-12-29 22:51:52.941979+00:00
3158,2021-02-24,185,csv_upload,從網頁上傳的 CSV 數據 (2025-12-29T22:51:52.938Z),2025-12-29 22:51:52.941979+00:00
3159,2021-02-25,212,csv_upload,從網頁上傳的 CSV 數據 (2025-12-29T22:51:52.938Z),2025-12-29 22:51:52.941979+00:00
3160,2021-02-26,192,csv_upload,從網頁上傳的 CSV 數據 (2025-12-29T22:51:52.938Z),2025-12-29 22:51:52.941979+00:00
3161,2021-02-27,174,csv_upload,從網頁上傳的 CSV 數據 (2025-12-29T22:51:52.938Z),2025-12-29 22:51:52.941979+00:00
3162,2021-02-28,193,csv_upload,從網頁上傳的 CSV 數據 (2025-12-29T22:51:52.938Z),2025-12-29 22:51:52.941979+00:00
3163,2021-03-01,231,csv_upload,從網頁上傳的 CSV 數據 (2025-12-29T22:51:52.938Z),2025-12-29 22:51:52.941979+00:00
3164,2021-03-02,198,csv_upload,從網頁上傳的 CSV 數據 (2025-12-29T22:51:52.938Z),2025-12-29 22:51:52.941979+00:00
3165,2021-03-03,183,csv_upload,從網頁上傳的 CSV 數據 (2025-12-29T22:51:52.938Z),2025-12-29 22:51:52.941979+00:00
3166,2021-03-04,216,csv_upload,從網頁上傳的 CSV 數據 (2025-12-29T22:51:52.938Z),2025-12-29 22:51:52.941979+00:00
3167,2021-03-05,186,csv_upload,從網頁上傳的 CSV 數據 (2025-12-29T22:51:52.938Z),2025-12-29 22:51:52.941979+00:00
3168,2021-03-06,188,csv_upload,從網頁上傳的 CSV 數據 (2025-12-29T22:51:52.938Z),2025-12-29 22:51:52.941979+00:00
