Date,Pressure_hPa,Temp_Mean,DewPoint,Humidity_pct,Cloud_pct,Rainfall_mm,Temp_Max,Temp_Min,Sunshine_hrs,Wind_kmh,Visibility_km
2020-05-05,1008.8,27.9,24.1,80.0,75.0,0.0,29.9,26.6,8.8,26.3,0.0
2020-05-06,1008.6,28.7,25.0,81.0,83.0,0.0,31.4,27.2,4.8,17.6,0.0
2020-05-07,1008.7,29.0,25.4,81.0,83.0,0.0,30.8,27.7,3.9,16.0,0.0
2020-05-08,1008.6,29.3,25.7,81.0,86.0,0.1,32.0,28.2,3.5,23.2,0.0
2020-05-09,1009.2,29.2,25.2,79.0,81.0,0.1,31.7,27.7,3.5,20.3,0.0
2020-05-10,1009.8,29.0,24.8,78.0,60.0,0.8,32.4,26.4,8.5,19.2,0.0
2020-05-11,1010.3,28.9,24.2,76.0,77.0,14.8,33.5,24.2,6.9,6.8,0.0
2020-05-12,1010.8,27.0,23.7,82.0,78.0,3.6,30.4,24.4,3.1,4.6,11.0
2020-05-13,1012.3,26.6,23.6,84.0,80.0,0.3,28.0,25.8,2.3,28.0,7.0
2020-05-14,1011.2,27.1,23.9,83.0,86.0,0.1,29.8,25.1,3.8,28.5,0.0
2020-05-15,1008.3,28.5,25.0,81.0,72.0,0.0,31.7,26.7,7.4,16.6,0.0
2020-05-16,1007.5,28.9,25.0,80.0,57.0,0.0,32.9,26.5,7.8,6.8,0.0
2020-05-17,1005.3,28.9,24.3,77.0,58.0,0.05,32.5,26.7,9.5,12.7,0.0
2020-05-18,1004.6,25.8,23.7,88.0,88.0,46.7,28.6,24.1,1.4,19.1,0.0
2020-05-19,1005.1,28.0,24.5,82.0,72.0,0.0,31.7,25.6,7.5,11.8,0.0
2020-05-20,1006.1,27.6,25.2,87.0,87.0,4.3,28.5,26.7,1.6,27.3,0.0
2020-05-21,1003.8,27.6,26.1,92.0,90.0,84.6,29.5,25.5,0.0,28.6,0.0
2020-05-22,1003.2,27.9,25.6,88.0,89.0,17.0,29.4,27.0,0.1,28.4,0.0
2020-05-23,1006.8,25.7,23.6,88.0,88.0,1.5,27.0,24.9,0.0,26.8,0.0
2020-05-24,1009.4,26.7,23.4,82.0,80.0,0.05,29.4,25.2,2.8,18.1,0.0
2020-05-25,1009.6,26.6,24.9,91.0,85.0,32.4,28.1,24.8,1.2,12.9,0.0
2020-05-26,1007.6,28.3,25.8,87.0,86.0,14.4,31.1,26.6,2.0,20.3,0.0
2020-05-27,1008.6,28.2,25.1,83.0,86.0,0.1,30.5,26.5,3.7,5.6,0.0
2020-05-28,1010.1,27.7,25.2,86.0,86.0,0.2,29.5,26.7,2.4,21.3,2.0
2020-05-29,1010.0,28.2,25.4,85.0,85.0,0.2,30.8,26.7,3.6,17.8,0.0
2020-05-30,1010.9,26.0,24.9,94.0,92.0,131.3,28.5,24.4,0.0,17.0,0.0
2020-05-31,1010.5,29.2,25.9,83.0,86.0,0.05,31.0,27.1,1.3,22.7,0.0
2020-06-01,1010.2,29.9,25.6,78.0,85.0,0.05,32.2,28.7,5.5,23.4,0.0
2020-06-02,1009.5,29.0,25.6,82.0,87.0,6.4,30.5,27.4,2.0,24.5,0.0
2020-06-03,1008.6,29.8,25.0,76.0,82.0,0.05,32.1,28.7,5.4,26.0,0.0
2020-06-04,1008.0,30.1,25.1,75.0,83.0,0.05,32.7,28.7,8.1,24.3,0.0
2020-06-05,1007.3,30.0,25.6,78.0,88.0,2.6,32.3,27.5,6.2,29.6,0.0
2020-06-06,1007.2,26.8,24.9,89.0,94.0,183.8,29.9,24.1,0.3,,0.0
2020-06-07,1005.6,27.7,26.0,91.0,92.0,107.4,29.4,24.6,0.0,,0.0
2020-06-08,1006.2,28.6,26.3,88.0,92.0,40.9,29.3,25.2,0.0,,0.0
2020-06-09,1008.2,29.4,26.1,83.0,87.0,1.3,31.4,28.1,2.0,,0.0
2020-06-10,1008.8,29.8,25.5,78.0,81.0,0.2,31.7,28.3,7.5,16.0,0.0
2020-06-11,1007.4,30.2,25.3,76.0,55.0,0.05,33.9,28.1,10.1,10.0,0.0
2020-06-12,1005.4,30.4,25.3,75.0,32.0,0.0,35.0,27.8,10.2,9.5,0.0
2020-06-13,1004.0,29.8,26.2,81.0,84.0,11.7,33.7,27.6,5.3,33.5,0.0
2020-06-14,1008.3,28.0,25.0,84.0,82.0,29.3,31.5,26.0,1.7,29.9,0.0
2020-06-15,1011.1,29.3,25.1,79.0,64.0,0.2,32.6,26.3,7.5,20.8,0.0
2020-06-16,1009.7,28.6,25.0,81.0,70.0,9.4,31.1,26.8,3.3,21.0,0.0
2020-06-17,1008.3,29.1,24.6,77.0,54.0,0.9,31.7,27.5,6.2,18.1,0.0
2020-06-18,1008.5,29.5,25.0,77.0,56.0,0.1,31.8,27.7,8.8,21.9,0.0
2020-06-19,1009.2,29.9,24.9,74.0,52.0,0.05,32.4,28.2,11.6,18.9,0.0
2020-06-20,1008.5,30.0,24.9,74.0,54.0,0.0,32.7,28.3,10.8,20.7,0.0
2020-06-21,1006.3,30.2,25.4,76.0,77.0,0.05,32.6,28.7,10.0,26.3,0.0
2020-06-22,1006.4,30.4,25.8,77.0,79.0,0.05,32.6,29.2,8.3,26.6,0.0
2020-06-23,1007.1,30.3,25.8,77.0,72.0,0.0,32.6,29.1,10.1,27.5,0.0
2020-06-24,1006.5,30.4,25.8,77.0,86.0,0.0,32.9,29.0,7.0,27.3,0.0
2020-06-25,1006.4,30.2,25.5,76.0,87.0,0.1,32.4,29.1,4.9,27.5,0.0
2020-06-26,1007.9,30.3,25.8,77.0,86.0,1.3,32.0,29.4,4.6,26.8,0.0
2020-06-27,1008.4,30.2,25.6,77.0,83.0,1.2,32.5,28.5,6.0,17.9,0.0
2020-06-28,1007.8,30.4,25.3,75.0,81.0,0.05,33.0,28.5,10.2,13.6,0.0
2020-06-29,1006.1,30.5,25.2,74.0,78.0,0.4,34.2,28.2,9.5,9.3,0.0
2020-06-30,1004.6,30.7,25.5,74.0,72.0,0.05,34.9,28.7,9.4,12.3,0.0
2020-07-01,1004.0,30.2,25.9,78.0,83.0,1.1,32.7,28.9,3.8,15.2,0.0
2020-07-02,1005.1,30.2,26.1,79.0,83.0,9.3,33.3,27.7,4.4,22.9,0.0
2020-07-03,1008.4,29.2,26.1,84.0,82.0,29.5,33.1,27.3,3.7,18.2,0.0
2020-07-04,1008.9,29.8,25.9,80.0,84.0,8.3,33.3,27.5,6.9,17.4,0.0
2020-07-05,1007.3,30.0,25.4,77.0,77.0,1.3,32.9,28.0,9.4,21.4,0.0
2020-07-06,1007.4,30.1,25.2,76.0,77.0,4.1,32.3,28.3,8.9,25.0,0.0
2020-07-07,1009.2,30.1,25.5,77.0,78.0,0.7,32.7,28.5,9.6,22.4,0.0
2020-07-08,1007.1,30.0,25.9,79.0,88.0,0.6,32.2,29.0,5.7,34.0,0.0
2020-07-09,1004.2,30.1,26.0,79.0,88.0,0.05,31.9,29.0,3.9,36.7,0.0
2020-07-10,1005.9,30.3,25.4,75.0,88.0,0.0,32.2,29.3,2.6,27.8,0.0
2020-07-11,1007.4,30.4,25.6,76.0,83.0,0.0,33.4,29.2,6.0,22.3,0.0
2020-07-12,1007.7,30.4,25.3,75.0,59.0,0.0,33.5,29.1,9.2,13.1,0.0
2020-07-13,1007.8,30.5,25.2,74.0,38.0,0.0,33.2,28.7,11.5,13.9,0.0
2020-07-14,1006.5,30.6,25.5,75.0,57.0,0.0,33.6,28.6,12.0,27.2,0.0
2020-07-15,1006.1,30.5,25.3,74.0,80.0,0.0,33.9,28.8,10.5,32.1,0.0
2020-07-16,1006.9,30.4,25.5,76.0,73.0,2.4,32.7,27.4,10.1,25.7,0.0
2020-07-17,1008.5,30.3,25.4,75.0,76.0,2.5,33.4,27.8,10.5,22.7,0.0
2020-07-18,1008.2,30.4,25.4,75.0,84.0,2.2,33.2,28.9,11.3,22.3,0.0
2020-07-19,1007.7,30.3,25.4,75.0,84.0,0.0,32.9,28.8,10.0,20.0,0.0
2020-07-20,1009.5,29.9,25.3,77.0,82.0,3.1,32.2,27.5,5.8,10.5,0.0
2020-07-21,1010.5,30.4,25.6,76.0,61.0,0.0,34.7,28.1,9.6,5.2,0.0
2020-07-22,1009.3,30.0,25.9,79.0,50.0,2.5,33.1,27.7,6.7,12.0,0.0
2020-07-23,1009.0,31.0,25.3,73.0,32.0,0.05,35.3,28.6,9.8,8.0,0.0
2020-07-24,1008.3,30.8,25.4,74.0,47.0,0.0,33.9,28.8,11.1,14.9,0.0
2020-07-25,1007.3,30.7,25.6,75.0,83.0,0.0,34.0,28.8,9.5,22.4,0.0
2020-07-26,1006.6,30.8,25.5,74.0,78.0,0.05,34.9,28.9,10.5,22.7,0.0
2020-07-27,1006.4,30.5,25.5,75.0,76.0,2.3,33.5,28.4,9.8,19.6,0.0
2020-07-28,1007.5,30.8,25.2,73.0,55.0,3.0,35.0,27.9,11.1,13.6,0.0
2020-07-29,1007.2,30.5,25.9,77.0,69.0,2.6,34.9,28.6,6.1,10.0,0.0
2020-07-30,1006.7,30.2,25.1,75.0,76.0,13.3,34.9,26.0,9.5,23.4,0.0
2020-07-31,1004.2,27.9,25.0,84.0,86.0,36.6,29.7,25.9,0.2,49.7,0.0
2020-08-01,1004.1,27.7,25.3,87.0,90.0,28.3,29.4,25.9,2.5,44.0,0.0
2020-08-02,1004.2,27.5,25.6,89.0,88.0,25.6,29.4,26.2,0.6,32.2,0.0
2020-08-03,1003.5,26.5,25.3,93.0,88.0,46.9,27.8,25.7,0.4,15.1,0.0
2020-08-04,1004.0,27.5,25.2,87.0,86.0,4.7,30.1,26.1,3.2,11.5,0.0
2020-08-05,1008.1,27.8,25.5,88.0,89.0,53.3,31.9,24.9,2.4,26.3,0.0
2020-08-06,1009.8,29.1,26.2,85.0,83.0,1.7,33.5,25.2,8.6,15.5,0.0
2020-08-07,1008.0,30.1,26.1,80.0,82.0,0.2,33.9,27.6,8.5,15.9,0.0
2020-08-08,1005.6,30.5,25.5,76.0,44.0,0.0,34.4,28.4,10.7,11.5,0.0
2020-08-09,1004.1,29.9,25.1,76.0,46.0,0.0,33.4,27.8,10.0,7.7,0.0
2020-08-10,1004.3,30.0,25.2,76.0,73.0,0.0,33.0,28.3,9.3,11.7,0.0
2020-08-11,1006.3,30.3,25.9,78.0,83.0,0.6,32.2,29.0,3.5,19.1,0.0
2020-08-12,1010.4,27.8,25.6,88.0,88.0,29.4,29.5,26.6,0.9,25.2,0.0
2020-08-13,1011.0,28.1,25.4,86.0,83.0,16.5,31.2,26.0,5.0,19.8,0.0
2020-08-14,1009.7,29.3,25.3,80.0,59.0,9.3,33.4,26.2,8.7,11.5,0.0
2020-08-15,1008.6,29.8,25.1,76.0,61.0,0.0,33.0,27.9,9.1,9.2,0.0
2020-08-16,1008.6,30.1,25.3,76.0,79.0,0.05,33.8,26.8,9.5,14.3,0.0
2020-08-17,1008.5,28.2,25.2,84.0,72.0,16.6,31.4,26.4,4.3,16.3,0.0
2020-08-18,1006.2,27.3,24.4,85.0,74.0,52.7,29.9,25.6,1.5,36.5,0.0
2020-08-19,1006.0,26.6,25.0,91.0,93.0,119.5,27.9,24.9,0.1,36.5,0.0
2020-08-20,1009.1,29.0,25.7,83.0,75.0,0.05,32.2,27.2,9.0,16.8,0.0
2020-08-21,1009.0,29.8,25.3,77.0,71.0,0.0,33.5,27.6,11.0,9.8,0.0
2020-08-22,1008.2,29.7,25.0,77.0,51.0,0.0,33.3,27.2,9.4,3.0,0.0
2020-08-23,1006.8,29.8,25.3,77.0,60.0,0.0,33.8,27.5,8.8,5.0,0.0
2020-08-24,1005.1,30.2,25.4,76.0,59.0,0.0,33.4,27.9,11.3,23.7,0.0
2020-08-25,1003.7,30.6,26.1,77.0,63.0,1.1,33.8,28.6,10.9,32.2,0.0
2020-08-26,1001.9,29.7,26.0,81.0,77.0,12.3,32.7,26.5,7.8,25.7,0.0
2020-08-27,1000.5,28.5,25.2,83.0,81.0,3.1,31.0,26.4,4.2,16.0,0.0
2020-08-28,1002.8,28.9,25.4,82.0,79.0,22.6,34.2,25.0,5.0,9.3,0.0
2020-08-29,1004.4,29.9,25.4,77.0,40.0,3.2,33.2,27.8,8.3,8.5,0.0
2020-08-30,1005.4,29.6,25.7,80.0,58.0,0.6,32.4,28.0,6.1,8.8,0.0
2020-08-31,1006.2,29.8,25.1,76.0,79.0,0.2,34.3,28.2,5.1,13.5,0.0
2020-09-01,1005.6,30.3,25.6,76.0,55.0,1.1,33.6,28.0,8.8,13.4,0.0
2020-09-02,1006.2,30.0,25.5,77.0,52.0,0.4,34.2,28.0,8.1,11.7,9.0
2020-09-03,1008.3,30.2,26.0,78.0,49.0,0.4,33.6,28.5,7.1,11.3,4.0
2020-09-04,1008.9,29.8,26.4,82.0,68.0,0.1,32.3,28.4,4.6,5.2,1.0
2020-09-05,1007.5,28.4,25.2,83.0,74.0,43.9,30.6,25.2,3.8,11.8,0.0
2020-09-06,1006.1,29.1,25.3,80.0,62.0,0.0,32.3,27.2,7.8,9.0,0.0
2020-09-07,1007.4,29.4,25.9,82.0,84.0,4.7,33.3,26.8,4.4,12.6,0.0
2020-09-08,1010.8,27.1,25.6,91.0,89.0,68.9,29.0,25.3,0.1,14.2,0.0
2020-09-09,1009.9,27.9,25.4,86.0,84.0,0.2,30.7,26.8,1.4,6.3,0.0
2020-09-10,1007.1,28.5,25.3,83.0,86.0,8.2,32.1,26.0,3.3,9.2,0.0
2020-09-11,1008.4,28.9,25.4,81.0,78.0,2.7,30.4,27.2,3.0,8.9,0.0
2020-09-12,1011.0,28.2,25.5,85.0,82.0,27.9,32.4,26.2,4.8,8.2,0.0
2020-09-13,1011.4,28.4,25.2,83.0,86.0,5.7,32.5,25.8,8.2,17.5,0.0
2020-09-14,1010.2,28.1,25.4,85.0,88.0,38.2,31.0,25.6,3.9,32.5,0.0
2020-09-15,1008.8,27.3,26.0,92.0,88.0,62.6,28.8,26.4,0.3,29.1,0.0
2020-09-16,1008.0,29.5,26.6,85.0,78.0,4.4,32.9,27.3,6.8,27.5,0.0
2020-09-17,1006.8,28.7,26.2,87.0,88.0,40.6,31.4,26.8,3.3,39.1,0.0
2020-09-18,1009.1,28.3,26.0,88.0,87.0,15.9,30.2,26.4,1.3,32.4,0.0
2020-09-19,1011.9,27.2,25.7,92.0,88.0,50.8,30.3,25.9,1.8,21.3,0.0
2020-09-20,1011.6,28.6,25.4,83.0,66.0,0.7,32.1,26.4,8.1,13.0,0.0
2020-09-21,1010.8,27.4,25.8,91.0,88.0,176.8,29.7,25.5,2.3,23.4,0.0
2020-09-22,1010.4,28.6,25.1,82.0,75.0,0.5,31.4,26.6,8.9,22.4,0.0
2020-09-23,1010.5,29.1,24.7,77.0,81.0,0.0,31.9,27.4,8.9,13.8,0.0
2020-09-24,1010.6,28.5,24.6,80.0,87.0,0.6,31.3,27.1,4.3,10.4,0.0
2020-09-25,1009.7,28.3,23.6,76.0,69.0,0.0,31.4,26.6,4.5,21.0,0.0
2020-09-26,1009.5,28.0,23.3,76.0,84.0,0.05,29.7,27.1,2.4,37.1,0.0
2020-09-27,1010.3,27.7,24.0,81.0,86.0,1.3,29.4,26.2,2.7,40.8,0.0
2020-09-28,1010.5,26.6,24.2,87.0,89.0,26.2,27.4,25.7,0.1,33.5,0.0
2020-09-29,1008.5,26.9,25.0,89.0,76.0,21.9,28.9,26.0,2.1,26.9,0.0
2020-09-30,1007.4,27.4,25.3,88.0,82.0,104.1,31.1,25.3,4.2,19.8,0.0
2020-10-01,1009.5,26.7,22.2,77.0,80.0,0.1,28.8,25.3,5.0,46.2,0.0
2020-10-02,1010.8,27.6,22.7,75.0,52.0,0.0,30.4,26.2,9.4,35.4,0.0
2020-10-03,1011.3,28.3,23.4,75.0,33.0,0.0,31.9,26.7,9.7,20.8,0.0
2020-10-04,1009.9,28.4,24.0,78.0,34.0,0.0,31.4,26.8,9.1,12.1,0.0
2020-10-05,1011.2,28.0,24.0,79.0,73.0,106.1,30.6,25.0,5.7,32.5,0.0
2020-10-06,1013.8,25.9,21.7,78.0,83.0,2.7,27.4,24.9,0.6,33.4,0.0
2020-10-07,1014.8,24.9,19.1,70.0,85.0,0.0,26.3,24.1,0.2,32.0,0.0
2020-10-08,1015.2,25.2,18.5,67.0,71.0,0.0,28.8,23.1,7.0,30.8,0.0
2020-10-09,1014.7,26.0,18.5,64.0,54.0,0.05,30.0,23.3,10.6,23.7,0.0
2020-10-10,1012.8,26.1,19.9,69.0,40.0,0.05,29.7,23.3,9.8,24.1,0.0
2020-10-11,1010.3,27.0,21.6,73.0,46.0,0.0,30.4,24.7,10.7,30.4,0.0
2020-10-12,1008.7,28.0,22.4,72.0,68.0,0.6,30.9,25.6,10.3,44.7,0.0
2020-10-13,1009.6,24.9,22.3,86.0,88.0,26.0,26.5,23.8,0.4,72.0,0.0
2020-10-14,1012.5,25.5,21.9,80.0,88.0,1.2,26.4,24.3,0.1,66.3,0.0
2020-10-15,1013.8,26.5,21.1,73.0,75.0,0.0,29.4,24.8,7.1,50.8,0.0
2020-10-16,1013.6,27.0,21.3,71.0,74.0,0.05,31.4,25.1,9.1,41.4,0.0
2020-10-17,1014.9,25.6,20.2,72.0,78.0,0.2,28.9,23.8,4.8,40.0,0.0
2020-10-18,1015.7,24.9,19.7,73.0,53.0,0.7,28.5,22.2,9.3,32.3,0.0
2020-10-19,1015.9,24.6,18.6,70.0,83.0,0.0,27.9,22.3,6.1,27.6,0.0
2020-10-20,1015.0,25.0,18.5,68.0,64.0,0.0,29.0,22.1,9.5,24.6,0.0
2020-10-21,1011.8,24.5,17.0,63.0,69.0,0.0,28.4,21.7,10.7,41.5,0.0
2020-10-22,1009.4,24.7,16.4,60.0,74.0,0.0,28.3,22.8,5.6,45.7,0.0
2020-10-23,1011.4,23.5,12.7,51.0,85.0,0.0,24.8,21.9,2.2,38.0,0.0
2020-10-24,1013.9,23.8,14.1,55.0,87.0,0.05,26.3,22.3,3.5,43.0,0.0
2020-10-25,1014.8,24.2,18.1,69.0,81.0,0.0,28.1,23.0,6.0,44.9,0.0
2020-10-26,1013.5,24.6,20.0,76.0,38.0,0.0,28.1,22.8,10.1,33.1,0.0
2020-10-27,1012.9,25.1,19.8,73.0,45.0,0.0,28.6,22.9,10.2,43.0,0.0
2020-10-28,1014.9,24.4,20.2,78.0,82.0,4.7,26.7,22.6,0.0,41.5,0.0
2020-10-29,1017.3,24.7,19.8,74.0,88.0,0.1,26.7,22.6,0.9,34.1,0.0
2020-10-30,1018.3,24.4,20.3,78.0,88.0,0.05,27.0,23.2,1.9,31.3,1.0
2020-10-31,1017.7,23.4,17.9,71.0,55.0,0.0,26.0,22.0,5.3,34.3,0.0
2020-11-01,1015.9,24.0,18.5,72.0,31.0,0.0,27.8,21.9,10.1,22.4,0.0
2020-11-02,1015.2,25.3,17.9,64.0,51.0,0.0,29.5,22.6,9.7,21.4,0.0
2020-11-03,1017.0,23.6,17.6,69.0,70.0,0.1,26.4,21.5,3.1,29.8,0.0
2020-11-04,1017.5,23.0,17.0,69.0,59.0,0.4,26.1,21.2,9.6,39.5,0.0
2020-11-05,1017.7,22.9,16.8,69.0,26.0,0.0,25.6,21.2,10.2,33.8,0.0
2020-11-06,1016.0,24.7,18.2,68.0,28.0,0.0,28.6,21.3,10.1,14.6,3.0
2020-11-07,1015.5,26.8,17.2,56.0,33.0,0.0,30.2,23.6,10.2,18.5,0.0
2020-11-08,1017.2,25.7,17.0,59.0,81.0,0.0,27.5,23.9,3.1,25.8,0.0
2020-11-09,1017.9,23.7,15.2,60.0,75.0,0.05,26.1,22.1,7.2,34.8,0.0
2020-11-10,1019.3,22.9,14.7,61.0,87.0,0.0,24.5,21.6,0.0,34.5,0.0
2020-11-11,1020.8,22.5,16.2,68.0,44.0,0.0,25.3,21.2,9.6,36.5,0.0
2020-11-12,1018.9,22.2,15.2,66.0,17.0,0.0,25.9,19.9,10.1,26.9,0.0
2020-11-13,1016.8,22.9,14.9,62.0,71.0,0.4,25.7,21.0,1.5,27.9,0.0
2020-11-14,1017.5,23.3,16.3,65.0,88.0,0.0,25.0,22.5,0.5,28.9,0.0
2020-11-15,1019.2,23.0,18.6,77.0,84.0,0.05,24.7,21.7,1.5,33.8,0.0
2020-11-16,1017.9,24.0,19.2,75.0,34.0,0.0,27.7,21.9,10.1,21.7,0.0
2020-11-17,1015.4,24.2,20.0,78.0,79.0,0.05,26.4,22.7,7.1,24.5,0.0
2020-11-18,1013.1,24.9,21.3,81.0,85.0,1.0,28.5,23.4,6.1,19.8,0.0
2020-11-19,1011.9,25.3,22.9,86.0,68.0,0.05,28.7,23.4,5.1,9.8,0.0
2020-11-20,1012.6,25.9,22.9,84.0,66.0,0.0,29.5,24.2,7.1,9.9,0.0
2020-11-21,1014.8,23.5,21.5,88.0,89.0,2.0,25.2,22.7,0.7,33.7,0.0
2020-11-22,1017.2,24.8,21.6,83.0,48.0,1.1,28.2,22.6,8.0,19.8,0.0
2020-11-23,1019.6,23.0,20.2,84.0,88.0,0.05,24.0,22.4,0.0,44.8,0.0
2020-11-24,1019.4,23.3,19.5,79.0,78.0,0.0,25.9,22.2,6.0,28.9,4.0
2020-11-25,1018.9,23.5,19.2,77.0,56.0,0.0,26.6,21.7,9.8,29.1,1.0
2020-11-26,1019.3,24.0,19.6,77.0,30.0,0.0,28.0,21.9,9.7,21.8,0.0
2020-11-27,1020.6,22.8,16.9,70.0,26.0,0.0,25.8,20.8,9.7,26.9,0.0
2020-11-28,1022.1,20.4,14.2,68.0,81.0,0.0,22.7,18.4,5.2,29.3,0.0
2020-11-29,1021.8,20.0,12.9,64.0,79.0,0.0,23.0,18.0,4.6,30.0,0.0
2020-11-30,1022.5,19.2,12.4,65.0,64.0,0.1,22.3,16.4,6.9,27.9,0.0
2020-12-01,1022.3,19.7,13.2,66.0,54.0,0.0,22.4,17.0,8.6,25.4,0.0
2020-12-02,1020.5,19.9,13.0,65.0,28.0,0.0,22.7,17.4,9.5,26.3,0.0
2020-12-03,1021.0,17.4,10.5,64.0,11.0,0.0,20.6,15.4,9.6,42.0,0.0
2020-12-04,1021.4,15.9,8.9,63.0,14.0,0.0,18.5,13.8,9.6,38.3,0.0
2020-12-05,1021.5,16.8,9.7,63.0,35.0,0.0,19.8,13.9,9.0,28.0,2.0
2020-12-06,1020.4,18.2,12.4,69.0,26.0,0.0,21.6,15.4,9.6,20.8,10.0
2020-12-07,1020.4,20.7,13.3,63.0,75.0,0.0,23.2,18.1,5.7,15.3,9.0
2020-12-08,1019.7,19.9,12.8,64.0,83.0,0.0,21.9,17.8,2.9,21.3,1.0
2020-12-09,1017.7,19.8,14.4,71.0,88.0,0.05,21.4,18.4,0.3,22.8,2.0
2020-12-10,1016.8,20.9,16.8,78.0,88.0,0.3,23.5,18.7,1.9,14.2,2.0
2020-12-11,1015.9,21.6,18.3,82.0,81.0,0.05,23.6,20.3,4.0,19.1,6.0
2020-12-12,1015.3,20.9,18.1,84.0,88.0,0.05,22.1,20.2,0.7,15.9,14.0
2020-12-13,1014.7,20.9,16.8,78.0,86.0,0.0,22.5,20.2,2.3,29.0,0.0
2020-12-14,1018.1,19.5,15.9,80.0,88.0,0.05,22.1,15.5,0.8,30.5,0.0
2020-12-15,1022.2,15.4,10.4,72.0,88.0,0.05,16.8,13.4,0.4,28.0,0.0
2020-12-16,1023.5,14.8,9.7,71.0,88.0,0.0,16.5,13.3,0.0,26.4,0.0
2020-12-17,1022.1,14.9,9.8,71.0,88.0,0.0,16.5,13.6,0.0,24.0,0.0
2020-12-18,1021.6,16.4,10.4,68.0,81.0,0.0,19.3,14.7,8.0,28.9,0.0
2020-12-19,1023.4,15.0,7.9,63.0,70.0,0.0,17.8,12.5,5.1,35.1,0.0
2020-12-20,1024.1,14.9,6.9,59.0,80.0,0.0,18.5,11.9,5.6,35.6,0.0
2020-12-21,1022.1,16.5,8.1,58.0,79.0,0.0,19.6,13.0,9.4,29.8,0.0
2020-12-22,1019.6,17.4,10.9,66.0,84.0,0.0,19.6,14.7,3.4,24.5,1.0
2020-12-23,1016.9,18.4,15.5,83.0,88.0,1.2,19.7,16.9,0.1,24.0,0.0
2020-12-24,1016.3,20.0,15.6,76.0,67.0,0.0,22.5,18.3,7.4,8.6,4.0
2020-12-25,1018.7,18.9,14.9,77.0,84.0,0.0,20.9,17.4,4.9,29.7,4.0
2020-12-26,1018.1,18.7,14.8,79.0,42.0,0.0,21.1,17.0,9.4,28.3,0.0
2020-12-27,1015.8,20.4,14.9,71.0,24.0,0.0,24.5,17.6,9.4,12.7,4.0
2020-12-28,1014.8,20.6,14.5,69.0,46.0,0.0,23.7,18.7,9.3,24.0,0.0
2020-12-29,1014.8,21.0,16.3,75.0,30.0,0.0,24.5,18.7,9.4,16.1,1.0
2020-12-30,1022.8,15.1,4.6,50.0,21.0,0.0,21.6,10.6,9.5,53.7,0.0
2020-12-31,1027.0,10.9,-3.2,37.0,15.0,0.0,14.2,8.1,9.6,39.0,0.0
2021-01-01,1025.5,11.8,-1.4,40.0,14.0,0.0,15.0,8.6,9.6,25.6,0.0
2021-01-02,1022.9,14.0,3.9,52.0,12.0,0.0,17.8,10.4,9.6,27.3,0.0
2021-01-03,1021.9,16.7,9.9,65.0,54.0,0.0,20.6,13.4,9.2,26.5,0.0
2021-01-04,1021.0,18.3,11.6,66.0,87.0,0.0,20.7,16.9,2.9,21.0,0.0
2021-01-05,1020.1,18.8,11.9,65.0,60.0,0.0,21.9,17.3,5.3,15.5,0.0
2021-01-06,1020.0,17.1,12.0,72.0,68.0,0.0,19.6,16.0,5.9,26.0,0.0
2021-01-07,1020.8,15.3,9.1,67.0,88.0,0.0,18.3,10.6,2.0,35.3,10.0
2021-01-08,1025.0,9.1,-0.6,52.0,88.0,0.0,10.7,7.7,0.0,45.5,0.0
2021-01-09,1024.5,10.7,-3.3,38.0,84.0,0.0,13.1,8.0,2.7,27.0,0.0
2021-01-10,1023.5,12.8,-0.4,40.0,88.0,0.0,15.2,11.0,0.9,27.4,0.0
2021-01-11,1025.8,10.6,-1.1,44.0,88.0,0.0,12.4,9.2,0.0,45.5,0.0
2021-01-12,1023.6,11.9,-3.8,33.0,8.0,0.0,15.7,8.6,9.7,35.2,0.0
2021-01-13,1019.8,13.4,2.3,48.0,11.0,0.0,17.8,10.4,9.7,11.2,0.0
2021-01-14,1017.8,15.2,6.0,55.0,18.0,0.0,19.5,11.8,9.7,11.7,0.0
2021-01-15,1016.1,17.3,9.2,59.0,26.0,0.0,20.9,14.6,9.7,11.5,0.0
2021-01-16,1017.4,17.6,11.5,68.0,69.0,0.0,20.3,15.8,9.2,29.5,0.0
2021-01-17,1023.5,16.6,7.9,58.0,39.0,0.0,19.6,14.1,9.0,37.6,5.0
2021-01-18,1023.3,14.2,4.7,53.0,5.0,0.0,17.3,11.7,9.6,20.0,0.0
2021-01-19,1020.3,15.4,8.6,64.0,50.0,0.0,17.4,12.6,4.6,32.2,0.0
2021-01-20,1018.1,18.2,12.4,69.0,85.0,0.0,21.4,16.1,3.4,30.2,0.0
2021-01-21,1015.6,20.1,15.1,73.0,69.0,0.0,22.8,17.6,5.0,18.9,12.0
2021-01-22,1013.4,20.3,16.6,80.0,61.0,0.0,24.5,18.2,9.8,7.6,19.0
2021-01-23,1014.0,20.2,16.0,78.0,24.0,0.0,24.4,17.7,8.5,9.1,5.0
2021-01-24,1017.1,18.4,15.3,83.0,73.0,0.05,20.0,17.3,4.6,32.7,6.0
2021-01-25,1017.6,19.2,14.4,74.0,28.0,0.0,22.9,16.9,9.9,23.3,0.0
2021-01-26,1016.9,19.6,15.6,78.0,9.0,0.0,23.5,17.4,9.4,10.7,11.0
